addr,coordinates,distance_to_mrt
106 HENDERSON CRES SINGAPORE,"(1.2896292, 103.8222827)",0.616056456032
511 JELAPANG RD SINGAPORE,"(1.3874492, 103.7678324)",1.17143689676
296D CHOA CHU KANG AVE 2 SINGAPORE,"(1.378388, 103.7427726)",0.795689841329
294 CHOA CHU KANG AVE 2 SINGAPORE,"(1.378388, 103.7427726)",0.795689841329
350 CLEMENTI AVE 2 SINGAPORE,"(1.3070721, 103.7639934)",0.913535131573
315 CLEMENTI AVE 4 SINGAPORE,"(1.3189797, 103.7660987)",0.432313212674
717 CLEMENTI WEST ST 2 SINGAPORE,"(1.3059993, 103.7630368)",1.05064511307
415 COMMONWEALTH AVE WEST SINGAPORE,"(1.313776, 103.765994)",0.18236130532
111 ALJUNIED CRES SINGAPORE,"(1.3204011, 103.88431705)",0.468324495105
665 HOUGANG AVE 4 SINGAPORE,"(1.3720981, 103.8859564)",0.719723982131
608 HOUGANG AVE 4 SINGAPORE,"(1.3720981, 103.8859564)",0.719723982131
351 HOUGANG AVE 7 SINGAPORE,"(1.3623242, 103.8934886869)",0.966321853824
568 HOUGANG ST 51 SINGAPORE,"(1.37795705, 103.888967570259)",0.715977946724
601 HOUGANG AVE 4 SINGAPORE,"(1.3720981, 103.8859564)",0.719723982131
407 HOUGANG AVE 10 SINGAPORE,"(1.37312275, 103.896031969412)",0.454078750186
253 JURONG EAST ST 24 SINGAPORE,"(1.3436214, 103.7372137)",0.532273306795
315 JURONG EAST ST 32 SINGAPORE,"(1.34605315, 103.732846356607)",0.412392454124
224 JURONG EAST ST 21 SINGAPORE,"(1.341711, 103.73678905)",0.471468763973
331 JURONG EAST AVE 1 SINGAPORE,"(1.3509252, 103.730192131475)",0.98997601534
405 PANDAN GDNS SINGAPORE,"(1.31923295, 103.749665896156)",1.75174497671
441 JURONG WEST AVE 1 SINGAPORE,"(1.3514099, 103.720670613625)",0.795719182787
913 JURONG WEST ST 91 SINGAPORE,"(1.34183225, 103.687754598504)",1.16356322295
717 JURONG WEST ST 71 SINGAPORE,"(1.3433129, 103.697295726981)",0.63671055807
843 JURONG WEST ST 81 SINGAPORE,"(1.34426805, 103.694001195854)",0.829550438536
360 YUNG AN RD SINGAPORE,"(1.33592685, 103.720828349346)",0.926618100771
324 TAH CHING RD SINGAPORE,"(1.3364703, 103.723222448813)",0.902203179316
268B BOON LAY DR SINGAPORE,"(1.3428477, 103.711129)",0.734580301809
649B JURONG WEST ST 61 SINGAPORE,"(1.3380768, 103.69834082095)",0.12572609617
553 JURONG WEST ST 42 SINGAPORE,"(1.3531503, 103.719109990556)",1.00956079599
760 JURONG WEST ST 74 SINGAPORE,"(1.3493912, 103.699761951718)",1.34032272844
708 JURONG WEST ST 71 SINGAPORE,"(1.3420991, 103.694261738139)",0.606162410932
828A JURONG WEST ST 81 SINGAPORE,"(1.34502815, 103.69358580064)",0.925796183575
605 JURONG WEST ST 62 SINGAPORE,"(1.3406204, 103.7019143)",0.512962029509
4B ST. GEORGE'S LANE SINGAPORE,"(1.3220732, 103.8615408)",0.304411752414
3A UPP BOON KENG RD SINGAPORE,"(1.314097, 103.872342)",0.308844874038
106 JLN RAJAH SINGAPORE,"(1.3285674, 103.8547326)",0.92200167867
480 PASIR RIS DR 4 SINGAPORE,"(1.374885, 103.959329607907)",1.13525736044
269 PASIR RIS ST 21 SINGAPORE,"(1.3653885, 103.963577202372)",1.42621367277
649 PASIR RIS DR 10 SINGAPORE,"(1.3784492, 103.938471293455)",1.34396461446
545 PASIR RIS ST 51 SINGAPORE,"(1.36910175, 103.952378895542)",0.557132847892
23B QUEEN'S CL SINGAPORE,"(1.29381615, 103.800336666809)",0.643358440897
30 HOLLAND CL SINGAPORE,"(1.3083051, 103.7947531)",0.474292202238
28D DOVER CRES SINGAPORE,"(1.30614775, 103.78247455)",0.72365953799
14 GHIM MOH RD SINGAPORE,"(1.30884865, 103.789149148169)",0.259796116486
202 COMPASSVALE DR SINGAPORE,"(1.38858515, 103.893318116343)",0.421370626552
124 RIVERVALE DR SINGAPORE,"(1.383485, 103.9020171)",0.991152146649
406B FERNVALE RD SINGAPORE,"(1.38866775, 103.874229559163)",2.19654861681
436B FERNVALE RD SINGAPORE,"(1.3932931, 103.876684108737)",2.09745699021
227C COMPASSVALE DR SINGAPORE,"(1.38703215, 103.900986758749)",0.801788689105
272B SENGKANG CTRL SINGAPORE,"(1.384806, 103.893852)",0.229259999843
277A COMPASSVALE LINK SINGAPORE,"(1.3852202, 103.8953915)",0.362641555615
217 SERANGOON AVE 4 SINGAPORE,"(1.35763245, 103.872123249292)",0.837873757375
116 SERANGOON NTH AVE 1 SINGAPORE,"(1.3685209, 103.8715834)",1.76246963523
533 SERANGOON NTH AVE 4 SINGAPORE,"(1.3745842, 103.8744826)",1.98732817571
500 SERANGOON NTH AVE 4 SINGAPORE,"(1.3748147, 103.8757737)",1.88715659258
408 SERANGOON AVE 1 SINGAPORE,"(1.34719615, 103.87352792642)",0.333101451229
235 SERANGOON AVE 3 SINGAPORE,"(1.35502525, 103.870037753695)",0.642549861458
404 SERANGOON AVE 1 SINGAPORE,"(1.34718655, 103.8724957)",0.340268187149
506A SERANGOON NTH AVE 4 SINGAPORE,"(1.3731808, 103.8756684)",1.78358022463
820 TAMPINES ST 81 SINGAPORE,"(1.34775585, 103.936070503172)",0.362316629181
439 TAMPINES ST 43 SINGAPORE,"(1.3603295, 103.951075103288)",0.606854423625
280 TAMPINES ST 22 SINGAPORE,"(1.3476035, 103.951759557069)",0.521110239852
508 TAMPINES CTRL 1 SINGAPORE,"(1.3546374, 103.9455557)",0.169033430258
119 SIMEI ST 1 SINGAPORE,"(1.3443986, 103.9521465)",0.190334604792
497D TAMPINES ST 45 SINGAPORE,"(1.3588157, 103.959116689935)",0.577417688279
160 TAMPINES ST 12 SINGAPORE,"(1.35066575, 103.945189366556)",0.410014775612
327 TAMPINES ST 32 SINGAPORE,"(1.3526447, 103.958273298942)",0.564946877555
183 TOA PAYOH CTRL SINGAPORE,"(1.3333586, 103.8488444)",0.169878424077
11 JOO SENG RD SINGAPORE,"(1.3356132, 103.8779872)",0.803692306078
727 WOODLANDS CIRCLE SINGAPORE,"(1.44378285, 103.799959247812)",0.373520626317
823 WOODLANDS ST 82 SINGAPORE,"(1.4443612, 103.7933178)",0.832692692566
248 YISHUN AVE 9 SINGAPORE,"(1.4317342, 103.8395568)",0.566491825829
323 YISHUN CTRL SINGAPORE,"(1.4282319, 103.8412354)",0.70554152678
876 YISHUN ST 81 SINGAPORE,"(1.4147559, 103.835511876512)",0.405679388328
350A YISHUN AVE 11 SINGAPORE,"(1.42601045, 103.84443795)",1.11587524394
791 YISHUN AVE 2 SINGAPORE,"(1.41356, 103.8315065)",0.455597587845
532 ANG MO KIO AVE 10 SINGAPORE,"(1.3737211, 103.8550797)",0.744413482416
344 ANG MO KIO AVE 3 SINGAPORE,"(1.36795345, 103.84927454952)",0.222381088029
259 ANG MO KIO AVE 2 SINGAPORE,"(1.3677386, 103.8308792)",0.546033437915
221C BEDOK CTRL SINGAPORE,"(1.3250199, 103.9341603)",0.478390088353
219C BEDOK CTRL SINGAPORE,"(1.3249153, 103.9333079)",0.383807204772
262 BISHAN ST 22 SINGAPORE,"(1.3549941, 103.8466217)",0.490732811814
278 BISHAN ST 24 SINGAPORE,"(1.3574209, 103.843562977621)",0.904312014096
159 BISHAN ST 13 SINGAPORE,"(1.3467237, 103.855742836302)",0.925096143778
174 BT BATOK WEST AVE 8 SINGAPORE,"(1.3456934, 103.7409997)",1.00525621313
157 BT BATOK ST 11 SINGAPORE,"(1.3483677, 103.743412)",0.688190014844
289A BT BATOK ST 25 SINGAPORE,"(1.3446701, 103.7605269)",1.31145347089
149 SILAT AVE SINGAPORE,"(1.2773807, 103.8318569)",0.908451948346
135 JLN BT MERAH SINGAPORE,"(1.2786173, 103.827015)",0.833692549995
3 EVERTON PK SINGAPORE,"(1.2771286, 103.83936791519)",0.413976961332
115 PENDING RD SINGAPORE,"(1.3756857, 103.7708835)",0.969150588071
151 PETIR RD SINGAPORE,"(1.373557, 103.7731786)",1.05683335983
632 VEERASAMY RD SINGAPORE,"(1.3074437, 103.8543443)",0.273912612141
642 ROWELL RD SINGAPORE,"(1.30779475, 103.8564888)",0.320441041992
689A CHOA CHU KANG DR SINGAPORE,"(1.400302, 103.7485913)",0.334739027324
154 JLN TECK WHYE SINGAPORE,"(1.3796711, 103.7577457)",0.427759302467
290 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3839532, 103.7469678)",0.32851613555
407 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3839532, 103.7469678)",0.32851613555
422 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3789249, 103.7366893)",1.11429337877
108 TECK WHYE LANE SINGAPORE,"(1.3806722, 103.7494556)",0.769140134687
675 CHOA CHU KANG CRES SINGAPORE,"(1.3997807, 103.7506033)",0.434449117809
713 CLEMENTI WEST ST 2 SINGAPORE,"(1.3059993, 103.7630368)",1.05064511307
450 CLEMENTI AVE 3 SINGAPORE,"(1.3135208, 103.7655091)",0.190354670587
414 EUNOS RD 5 SINGAPORE,"(1.3181066, 103.898210145405)",0.618746389976
566 HOUGANG ST 51 SINGAPORE,"(1.3806013, 103.8875378)",0.670340432158
421 HOUGANG AVE 10 SINGAPORE,"(1.37547685, 103.894675807481)",0.530667189363
457 HOUGANG AVE 10 SINGAPORE,"(1.37706465, 103.896132375652)",0.727907508226
831 HOUGANG CTRL SINGAPORE,"(1.3714884, 103.8900672)",0.258078562656
408 HOUGANG AVE 10 SINGAPORE,"(1.37308945, 103.894917332441)",0.345626815256
464 UPP SERANGOON RD SINGAPORE,"(1.3721834, 103.8964103)",0.458790618762
37 TEBAN GDNS RD SINGAPORE,"(1.3207101, 103.7428534)",1.38497936594
214 JURONG EAST ST 21 SINGAPORE,"(1.3391941, 103.739177106473)",0.755494258017
246 JURONG EAST ST 24 SINGAPORE,"(1.3417925, 103.740096000455)",0.835976191726
103 JURONG EAST ST 13 SINGAPORE,"(1.33667185, 103.738072774479)",0.610369986957
428 JURONG WEST AVE 1 SINGAPORE,"(1.35177975, 103.725234655553)",0.962413104115
201 BOON LAY DR SINGAPORE,"(1.34328995, 103.715466291065)",0.618967894427
272D JURONG WEST ST 24 SINGAPORE,"(1.35117865, 103.7045293134)",1.4086089914
919 JURONG WEST ST 91 SINGAPORE,"(1.3399726, 103.687196343038)",1.15639918587
328 TAH CHING RD SINGAPORE,"(1.33667915, 103.722540085997)",0.861220520127
678A JURONG WEST ST 64 SINGAPORE,"(1.34515735, 103.704280869504)",0.755190480153
361 YUNG AN RD SINGAPORE,"(1.336035, 103.72055899419)",0.915523394311
154 YUNG HO RD SINGAPORE,"(1.3273967, 103.721991659084)",1.87860718953
974 JURONG WEST ST 93 SINGAPORE,"(1.3397813, 103.693263522718)",0.512869835041
522 JURONG WEST ST 52 SINGAPORE,"(1.3464383, 103.716684675008)",0.532401911843
7 JLN BATU SINGAPORE,"(1.3912853, 103.7546307)",1.06211323207
11 ST. GEORGE'S RD SINGAPORE,"(1.3231225, 103.8623679)",0.430325244272
83 WHAMPOA DR SINGAPORE,"(1.3235881, 103.857062204684)",0.688935975535
52 KENT RD SINGAPORE,"(1.3162968, 103.851457882138)",0.537434644821
12 KG ARANG RD SINGAPORE,"(1.3008228, 103.8837244)",0.612735624044
3B UPP BOON KENG RD SINGAPORE,"(1.314264, 103.8728217)",0.347379096015
50 JLN BAHAGIA SINGAPORE,"(1.3278353, 103.8562661)",1.11056752688
57 JLN MA'MOR SINGAPORE,"(1.3284602, 103.8568548)",1.13838248895
64 JLN MA'MOR SINGAPORE,"(1.3285111, 103.8579016)",1.09871485593
3C UPP BOON KENG RD SINGAPORE,"(1.313973, 103.873035)",0.331478232285
125 PASIR RIS ST 11 SINGAPORE,"(1.36608075, 103.954693925812)",0.980282158591
745 PASIR RIS ST 71 SINGAPORE,"(1.37833495, 103.935679246437)",1.62284264923
573 PASIR RIS ST 53 SINGAPORE,"(1.3739978, 103.945719950522)",0.41022800131
270 PASIR RIS ST 21 SINGAPORE,"(1.36532755, 103.963957524177)",1.45124586124
746 PASIR RIS ST 71 SINGAPORE,"(1.37863905, 103.935224737089)",1.68224125634
247 PASIR RIS ST 21 SINGAPORE,"(1.3706963, 103.96261345)",1.50448111289
457 PASIR RIS DR 4 SINGAPORE,"(1.3720013, 103.959609321898)",1.15355923013
780 PASIR RIS ST 71 SINGAPORE,"(1.3735873, 103.9377682)",1.28162684593
107C EDGEFIELD PLAINS SINGAPORE,"(1.3985337, 103.9074822)",0.899252444819
30 TANGLIN HALT RD SINGAPORE,"(1.29908525, 103.799571915043)",0.408996397731
146 MEI LING ST SINGAPORE,"(1.2925087, 103.8022655)",0.480739036083
56 STIRLING RD SINGAPORE,"(1.296181, 103.803545)",0.334804220739
265E COMPASSVALE BOW SINGAPORE,"(1.3808367, 103.8970145)",0.488656656232
266A COMPASSVALE BOW SINGAPORE,"(1.3808367, 103.8970145)",0.488656656232
262D COMPASSVALE ST SINGAPORE,"(1.3943189, 103.9010756)",0.686592167179
272A SENGKANG CTRL SINGAPORE,"(1.385281, 103.893953)",0.282749540207
270A SENGKANG CTRL SINGAPORE,"(1.385768, 103.894137)",0.340616529862
277D COMPASSVALE LINK SINGAPORE,"(1.3852202, 103.8953915)",0.362641555615
120 SERANGOON NTH AVE 1 SINGAPORE,"(1.3672794, 103.8709492)",1.75657065943
536 SERANGOON NTH AVE 4 SINGAPORE,"(1.3735548, 103.8751169)",1.85336619478
543 SERANGOON NTH AVE 3 SINGAPORE,"(1.374603, 103.8713116)",2.21579765471
258 SERANGOON CTRL DR SINGAPORE,"(1.3550388, 103.87258)",0.545305549917
413 SERANGOON CTRL SINGAPORE,"(1.3491725, 103.8740296)",0.146229387037
825 TAMPINES ST 81 SINGAPORE,"(1.34944175, 103.93278425)",0.765167754577
802 TAMPINES AVE 4 SINGAPORE,"(1.34610785, 103.93801465)",0.0809026459874
208 TAMPINES ST 21 SINGAPORE,"(1.3514059, 103.953296857121)",0.552516721096
258 TAMPINES ST 21 SINGAPORE,"(1.3540642, 103.950287790275)",0.537984910897
876 TAMPINES ST 84 SINGAPORE,"(1.3531345, 103.931285695556)",1.16178482522
934 TAMPINES ST 91 SINGAPORE,"(1.345363, 103.940149696315)",0.191145576139
498J TAMPINES ST 45 SINGAPORE,"(1.363411, 103.956862369849)",0.840108453485
242 SIMEI ST 5 SINGAPORE,"(1.3433654, 103.954322315351)",0.107208969523
428 TAMPINES ST 41 SINGAPORE,"(1.35924175, 103.949110540627)",0.701504342027
229 SIMEI ST 4 SINGAPORE,"(1.3431156, 103.956105527265)",0.304059832396
858 TAMPINES AVE 5 SINGAPORE,"(1.3579419, 103.9303962)",1.57976088377
454 TAMPINES ST 42 SINGAPORE,"(1.3574188, 103.955155228953)",0.148242232368
95 LOR 4 TOA PAYOH SINGAPORE,"(1.3388478, 103.8490256)",0.306486366094
101B LOR 2 TOA PAYOH SINGAPORE,"(1.339575, 103.84752)",0.128007804701
333 WOODLANDS ST 32 SINGAPORE,"(1.4297951, 103.7814017)",0.869055372332
369 WOODLANDS AVE 1 SINGAPORE,"(1.4280562, 103.7923223)",0.123720163993
308 WOODLANDS AVE 1 SINGAPORE,"(1.42983945, 103.776587490909)",0.408586249395
807 WOODLANDS ST 81 SINGAPORE,"(1.4434333, 103.7882911)",0.490535809727
767 YISHUN AVE 3 SINGAPORE,"(1.42451325, 103.83449916322)",0.551048968865
206 YISHUN ST 21 SINGAPORE,"(1.4322459, 103.83640395)",0.348299534909
251 YISHUN RING RD SINGAPORE,"(1.417644, 103.834711)",0.194599813319
802 YISHUN RING RD SINGAPORE,"(1.418487, 103.831785367009)",0.180809012746
750 YISHUN ST 72 SINGAPORE,"(1.4279989, 103.834289464341)",0.17920659594
931 YISHUN CTRL 1 SINGAPORE,"(1.4266417, 103.8371531)",0.392488201702
355A YISHUN RING RD SINGAPORE,"(1.417644, 103.834711)",0.194599813319
724 YISHUN ST 71 SINGAPORE,"(1.4264651, 103.829864436693)",0.660443769719
116 ANG MO KIO AVE 4 SINGAPORE,"(1.3733386, 103.836456471875)",0.208902944519
334 ANG MO KIO AVE 1 SINGAPORE,"(1.3662539, 103.8367982)",0.45428006707
325 ANG MO KIO AVE 3 SINGAPORE,"(1.3678146, 103.8469319)",0.37513278082
111 ANG MO KIO AVE 4 SINGAPORE,"(1.3800694, 103.8396862)",0.614172263854
545 ANG MO KIO AVE 10 SINGAPORE,"(1.373177, 103.856292506642)",0.830978296115
714 ANG MO KIO AVE 6 SINGAPORE,"(1.367535, 103.8450239)",0.570233402934
41 BEDOK STH RD SINGAPORE,"(1.3210802, 103.940852046081)",0.913336945748
517 BEDOK NTH AVE 2 SINGAPORE,"(1.3310677, 103.9291271)",0.706280397111
552 BEDOK NTH AVE 1 SINGAPORE,"(1.3318804, 103.9277675)",0.723134373672
221A BEDOK CTRL SINGAPORE,"(1.3251505, 103.9347864)",0.549443759256
638 BEDOK RESERVOIR RD SINGAPORE,"(1.336824, 103.913566)",0.542379570251
104 LENGKONG TIGA SINGAPORE,"(1.3259435, 103.909963304409)",0.638509020122
206 BISHAN ST 23 SINGAPORE,"(1.3556258, 103.847874973803)",0.513420521427
134 BISHAN ST 12 SINGAPORE,"(1.3455006, 103.852143729083)",0.731405402136
527 BT BATOK ST 51 SINGAPORE,"(1.3570802, 103.7514318)",0.1748996438
222 BT BATOK EAST AVE 3 SINGAPORE,"(1.347816, 103.7540343)",0.514769031313
54 LENGKOK BAHRU SINGAPORE,"(1.28913005, 103.8136766)",0.345243904327
45 KIM CHENG ST SINGAPORE,"(1.2845393, 103.8319423)",0.529295222173
41 KIM CHENG ST SINGAPORE,"(1.2845393, 103.8319423)",0.529295222173
35 LIM LIAK ST SINGAPORE,"(1.2851036, 103.831023377778)",0.413002185779
103 GANGSA RD SINGAPORE,"(1.3800705, 103.7676819)",0.693543623865
537 BT PANJANG RING RD SINGAPORE,"(1.3838364, 103.7631094)",0.565316917207
411 SAUJANA RD SINGAPORE,"(1.3824196, 103.766833)",0.700885213001
12 TECK WHYE LANE SINGAPORE,"(1.3794559, 103.755674907469)",0.65338782064
449 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3789249, 103.7366893)",1.11429337877
620 CHOA CHU KANG ST 62 SINGAPORE,"(1.3985066, 103.7481027)",0.13298414482
254 CHOA CHU KANG AVE 2 SINGAPORE,"(1.378388, 103.7427726)",0.795689841329
626 CHOA CHU KANG ST 62 SINGAPORE,"(1.3985066, 103.7481027)",0.13298414482
564 CHOA CHU KANG ST 52 SINGAPORE,"(1.3928034, 103.7427274)",0.739728310672
627 CHOA CHU KANG ST 62 SINGAPORE,"(1.3979328, 103.746109601112)",0.15065110157
414 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3789249, 103.7366893)",1.11429337877
557 CHOA CHU KANG NTH 6 SINGAPORE,"(1.3954427, 103.7441677)",0.428532278253
609 CLEMENTI WEST ST 1 SINGAPORE,"(1.3049197, 103.7661928)",1.14876160394
456 CLEMENTI AVE 3 SINGAPORE,"(1.3127906, 103.7664221)",0.30140245805
10 HAIG RD SINGAPORE,"(1.31482685, 103.895841009547)",0.475010626653
13 EUNOS CRES SINGAPORE,"(1.32269515, 103.90349915)",0.317979075296
355 HOUGANG AVE 7 SINGAPORE,"(1.3623242, 103.8934886869)",0.966321853824
201 HOUGANG ST 21 SINGAPORE,"(1.3578054, 103.883648882866)",0.307321526133
333 HOUGANG AVE 5 SINGAPORE,"(1.3673691, 103.8963534)",0.6207646032
458 HOUGANG AVE 10 SINGAPORE,"(1.3777984, 103.8963021)",0.666342835998
640 HOUGANG AVE 8 SINGAPORE,"(1.3713196, 103.8797727)",1.37135477684
131 LOR AH SOO SINGAPORE,"(1.3464769, 103.8767597)",0.572410572284
128 LOR AH SOO SINGAPORE,"(1.3464769, 103.8767597)",0.572410572284
237 JURONG EAST ST 21 SINGAPORE,"(1.34070075, 103.741264325084)",0.846971334257
278 TOH GUAN RD SINGAPORE,"(1.34085245, 103.74644358183)",0.972932983709
323 JURONG EAST ST 31 SINGAPORE,"(1.3484594, 103.729004487648)",0.787739405926
216 JURONG EAST ST 21 SINGAPORE,"(1.33943605, 103.737901383718)",0.672994918842
288C JURONG EAST ST 21 SINGAPORE,"(1.339433, 103.743467145064)",0.710571560252
188 BOON LAY DR SINGAPORE,"(1.3438135, 103.710953127017)",0.794267306061
174 BOON LAY DR SINGAPORE,"(1.3428477, 103.711129)",0.734580301809
435 JURONG WEST ST 42 SINGAPORE,"(1.3506374, 103.7171307)",0.826547167429
668B JURONG WEST ST 64 SINGAPORE,"(1.338367, 103.7045563)",0.169731384314
337A TAH CHING RD SINGAPORE,"(1.33776435, 103.723078982859)",0.760014855716
203 BOON LAY DR SINGAPORE,"(1.34417185, 103.715731099929)",0.580155647762
156 YUNG LOH RD SINGAPORE,"(1.3281337, 103.7218348)",1.79577946744
719 JURONG WEST AVE 5 SINGAPORE,"(1.350534, 103.6993854)",1.45782078748
407 JURONG WEST ST 42 SINGAPORE,"(1.35479285, 103.721523743257)",1.17302251744
66 KALLANG BAHRU SINGAPORE,"(1.32090805, 103.869932139656)",0.228700272304
30 JLN BAHAGIA SINGAPORE,"(1.3257668, 103.8581751)",0.808551747669
114 LOR 3 GEYLANG SINGAPORE,"(1.3156699, 103.8950585)",0.347856001584
681 RACE COURSE RD SINGAPORE,"(1.3139361, 103.85536631228)",0.308312039348
60 MARINE DR SINGAPORE,"(1.3033899, 103.908542389594)",1.90886828185
565 PASIR RIS ST 51 SINGAPORE,"(1.36882855, 103.950289519214)",0.481778875081
108 PASIR RIS ST 12 SINGAPORE,"(1.36750085, 103.957059451014)",1.0614976868
448 PASIR RIS DR 6 SINGAPORE,"(1.37060985, 103.95813825)",1.0207145236
501 PASIR RIS ST 52 SINGAPORE,"(1.3760702, 103.946391314442)",0.465546677842
608 ELIAS RD SINGAPORE,"(1.3749427, 103.941096)",0.934452743236
301A PUNGGOL CTRL SINGAPORE,"(1.4037736, 103.9061944)",0.466176527779
100 COMMONWEALTH CRES SINGAPORE,"(1.3072571, 103.7993776)",0.543310403315
93 COMMONWEALTH DR SINGAPORE,"(1.3030859, 103.7972222)",0.128750999497
28B DOVER CRES SINGAPORE,"(1.30536315, 103.781977212468)",0.767591999377
351A CANBERRA RD SINGAPORE,"(1.450408, 103.820224544953)",0.152208791004
204B COMPASSVALE DR SINGAPORE,"(1.386778, 103.8999925)",0.741609162224
264A COMPASSVALE BOW SINGAPORE,"(1.3812474, 103.89680610267)",0.447914399859
514 SERANGOON NTH AVE 4 SINGAPORE,"(1.3710284, 103.8741881)",1.70800042446
135 SERANGOON NTH AVE 2 SINGAPORE,"(1.3672933, 103.8747997)",1.38848842241
419 SERANGOON CTRL SINGAPORE,"(1.3490651, 103.8756855)",0.305135010935
138 SERANGOON NTH AVE 2 SINGAPORE,"(1.368282, 103.875571)",1.38765768794
834 TAMPINES ST 82 SINGAPORE,"(1.3502745, 103.93574055)",0.608192484083
112 TAMPINES ST 11 SINGAPORE,"(1.34646445, 103.9478154)",0.716264004185
701 TAMPINES ST 71 SINGAPORE,"(1.35641635, 103.936500798115)",0.880583718476
804 TAMPINES AVE 4 SINGAPORE,"(1.3516506, 103.9390622)",0.627414909274
129 SIMEI ST 1 SINGAPORE,"(1.346357, 103.9578106)",0.605388860734
220 LOR 8 TOA PAYOH SINGAPORE,"(1.3426302, 103.8564312)",1.09745421964
16 JOO SENG RD SINGAPORE,"(1.3364774, 103.880403427458)",0.67028258796
229 LOR 8 TOA PAYOH SINGAPORE,"(1.3387161, 103.8591716)",1.29577347046
132 MARSILING RISE SINGAPORE,"(1.4382687, 103.778088686923)",0.779450275377
844 WOODLANDS AVE 4 SINGAPORE,"(1.44384585, 103.793290776725)",0.855381317561
894B WOODLANDS DR 50 SINGAPORE,"(1.4368914, 103.795901)",0.698884150562
862 WOODLANDS ST 83 SINGAPORE,"(1.4416771, 103.7954754)",0.62469600153
893B WOODLANDS DR 50 SINGAPORE,"(1.4368914, 103.795901)",0.698884150562
139 MARSILING RD SINGAPORE,"(1.43770295, 103.777336510788)",0.680783500628
782 YISHUN RING RD SINGAPORE,"(1.42196095, 103.83176205)",0.526699108486
109 YISHUN RING RD SINGAPORE,"(1.4328078, 103.828650249086)",0.799363861886
927 YISHUN CTRL 1 SINGAPORE,"(1.4276666, 103.8377028)",0.359096532299
392 YISHUN AVE 6 SINGAPORE,"(1.4287692, 103.8491419903)",1.57325300121
643 YISHUN ST 61 SINGAPORE,"(1.4213002, 103.837411598392)",0.657550296367
547 ANG MO KIO AVE 10 SINGAPORE,"(1.3702259, 103.8568783)",0.814383687869
306 ANG MO KIO AVE 1 SINGAPORE,"(1.3662539, 103.8367982)",0.45428006707
60 NEW UPP CHANGI RD SINGAPORE,"(1.3225114, 103.9412733)",0.767049050978
106 LENGKONG TIGA SINGAPORE,"(1.32524005, 103.909851847324)",0.580398942893
234 BISHAN ST 22 SINGAPORE,"(1.3549941, 103.8466217)",0.490732811814
220 BISHAN ST 23 SINGAPORE,"(1.35760545, 103.848692966845)",0.726298875781
128 BISHAN ST 12 SINGAPORE,"(1.34607295, 103.8504851)",0.592341652561
192 BISHAN ST 13 SINGAPORE,"(1.34897375, 103.85131185)",0.377017462544
127 BT BATOK WEST AVE 6 SINGAPORE,"(1.3518911, 103.7460685)",0.5021464164
112 BT BATOK WEST AVE 6 SINGAPORE,"(1.3483061, 103.7452539)",0.486221838718
246 BANGKIT RD SINGAPORE,"(1.3793646, 103.7725699)",1.22731867394
150 PETIR RD SINGAPORE,"(1.373557, 103.7731786)",1.05683335983
536 JELAPANG RD SINGAPORE,"(1.38427035, 103.763675352323)",0.63227040749
633 VEERASAMY RD SINGAPORE,"(1.3074437, 103.8543443)",0.273912612141
141 TECK WHYE LANE SINGAPORE,"(1.3803673, 103.7527814)",0.98485584976
415 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3789249, 103.7366893)",1.11429337877
428 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3789249, 103.7366893)",1.11429337877
118 TECK WHYE LANE SINGAPORE,"(1.3806722, 103.7494556)",0.769140134687
546 CHOA CHU KANG ST 52 SINGAPORE,"(1.3928034, 103.7427274)",0.739728310672
768 CHOA CHU KANG ST 54 SINGAPORE,"(1.3947702, 103.749028)",0.356455837879
208 CHOA CHU KANG CTRL SINGAPORE,"(1.3814866, 103.748241)",0.609015652348
341 CHOA CHU KANG LOOP SINGAPORE,"(1.3836661, 103.7446229)",0.19077493414
372 CLEMENTI AVE 4 SINGAPORE,"(1.3189797, 103.7660987)",0.432313212674
311 UBI AVE 1 SINGAPORE,"(1.330308, 103.9001641)",0.110607703623
42 SIMS DR SINGAPORE,"(1.3168346, 103.876196627669)",0.705595755655
11 EUNOS CRES SINGAPORE,"(1.32178185, 103.90445141243)",0.234743634166
691 HOUGANG ST 61 SINGAPORE,"(1.3741656, 103.887698)",0.610755768384
687 HOUGANG ST 61 SINGAPORE,"(1.3741656, 103.887698)",0.610755768384
221 HOUGANG ST 21 SINGAPORE,"(1.35679105, 103.883367602562)",0.421345321218
104 JURONG EAST ST 13 SINGAPORE,"(1.3366777, 103.737631774355)",0.649147094462
404 PANDAN GDNS SINGAPORE,"(1.31983545, 103.74928475)",1.67271934572
335 JURONG EAST AVE 1 SINGAPORE,"(1.3502171, 103.7321534)",0.875855603403
191 BOON LAY DR SINGAPORE,"(1.3428477, 103.711129)",0.734580301809
729 JURONG WEST AVE 5 SINGAPORE,"(1.350534, 103.6993854)",1.45782078748
